Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Province,Billing Country,Shipping City,Shipping Province,Shipping Country,Notes,Note Attributes,Cancelled at,Payment Method,Refunded Amount,Vendor,Risk Level,Source,Duties,Billing Province Name,Shipping Province Name
#3788,paid,26/10/2023 14:38,fulfilled,28/10/2023 16:10,yes,CAD,,0,Standard,26/10/2023 14:38,1,Rieker - Y4710-54- Olive - 39 / OLIVE,Y4710.54 -0-0-0,true,true,fulfilled,ST-Hyacinthe,QC,CA,ST-Hyacinthe,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3787,paid,26/10/2023 12:07,fulfilled,31/10/2023 13:03,yes,CAD,,0,Standard,26/10/2023 12:07,1,Rieker - Z4243-01- Noir - 38 / NOIR,Z4243.01 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3786,paid,26/10/2023 10:25,fulfilled,31/10/2023 12:49,yes,CAD,,0,Standard,26/10/2023 10:25,1,Remonte - D2401-92- Noir - 40 / NOIR,D2401.92 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3785,paid,26/10/2023 05:33,fulfilled,03/11/2023 12:22,yes,CAD,,0,Standard,26/10/2023 05:33,1,Rieker - 70048-00- Noir - 39 / NOIR,70048.00 -0-0-0,true,true,fulfilled,Laval,QC,CA,Laval,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3784,paid,25/10/2023 16:05,fulfilled,27/10/2023 17:37,yes,CAD,,0,Standard,25/10/2023 16:05,1,Remonte - D0772-01- Noir - 37 / NOIR,D0772.01 -0-0-0,true,true,fulfilled,Saint-Jérôme,QC,CA,Saint-Jérôme,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3783,paid,25/10/2023 15:52,fulfilled,30/10/2023 17:28,yes,CAD,,0,Standard,25/10/2023 15:52,1,Rieker - N4332-01- Noir - 38 / NOIR,N4332.01 -0-0-0,true,true,fulfilled,Saint-Charles-Borromée,QC,CA,Saint-Charles-Borromée,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3782,paid,25/10/2023 15:38,fulfilled,02/11/2023 15:52,yes,CAD,Bienvenue10,10,Standard,25/10/2023 15:38,1,Rieker - 45951-33- Rouge - 38 / ROUGE,45951.33 -0-0-0,true,true,fulfilled,cap st-ignace,QC,CA,cap st-ignace,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3781,paid,25/10/2023 14:17,fulfilled,31/10/2023 15:00,yes,CAD,,0,Standard,25/10/2023 14:17,1,Remonte - R1467-14- Bleu - 37 / BLEU,R1467.14 -0-0-0,true,true,fulfilled,Saint-Jérôme,QC,CA,Saint-Jérôme,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3780,partially_refunded,25/10/2023 13:32,fulfilled,02/11/2023 17:11,no,CAD,,0,Standard,25/10/2023 13:32,1,Remonte - D4871-01- Noir - 38 / NOIR,D4871.01 -0-0-0,true,true,fulfilled,Saint-Colomban,QC,CA,Saint-Colomban,QC,CA,,,,Shopify Payments,132.22,RIEKER,Low,web,,Quebec,Quebec
#3779,paid,25/10/2023 13:27,fulfilled,31/10/2023 14:25,yes,CAD,,0,Standard,25/10/2023 13:27,1,Remonte - D0U76-35- Rouge - 42 / ROUGE,D0U76.35 -0-0-0,true,true,fulfilled,Sainte-Marthe-sur-le-Lac,QC,CA,Sainte-Marthe-sur-le-Lac,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3778,paid,25/10/2023 13:13,fulfilled,31/10/2023 11:14,yes,CAD,,0,Express,25/10/2023 13:13,1,Rieker - W0761-20- Brun - 39 / BRUN,W0761.20 -0-0-0,true,true,fulfilled,Ormstown,QC,CA,Ormstown,QC,CA,Merci de laisser entre les 2 portes avant,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3777,paid,25/10/2023 11:44,fulfilled,30/10/2023 17:10,yes,CAD,,0,Standard,25/10/2023 11:44,1,Rieker - 70971-00- Noir - 38 / NOIR,70971.00 -0-0-0,true,true,fulfilled,Laval,QC,CA,Laval,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3776,paid,25/10/2023 11:15,fulfilled,28/10/2023 13:59,yes,CAD,,0,Standard,25/10/2023 11:15,1,Rieker - 14450-14- Bleu - 41 / BLEU,14450.14 -0-0-0,true,true,fulfilled,Alma,QC,CA,Alma,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3775,paid,25/10/2023 09:39,fulfilled,28/10/2023 15:36,yes,CAD,,0,Standard,25/10/2023 09:39,1,Rieker - W0502-00- Noir - 39 / NOIR,W0502.00 -0-0-0,true,true,fulfilled,Saint-Ulric,QC,CA,Saint-Ulric,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3774,refunded,25/10/2023 06:34,unfulfilled,,yes,CAD,,0,Standard,25/10/2023 06:34,1,Rieker - 13506-00- Noir - 41 / NOIR,13506.00 -0-0-0,true,true,pending,Côteau du Lac,QC,CA,Côteau du Lac,QC,CA,,,,PayPal Express Checkout,137.97,RIEKER,Low,web,,Quebec,Quebec
#3773,paid,24/10/2023 17:29,fulfilled,27/10/2023 17:17,yes,CAD,,0,Standard,24/10/2023 17:29,1,Remonte - R1427-12- Bleu - 38 / BLEU,R1427.12 -0-0-0,true,true,fulfilled,rawdon,QC,CA,rawdon,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3773,,,,,,,,,,24/10/2023 17:29,1,Jak - JAK-240- Jaune - JAUNE,JAK.240 JAUNE -0-0-0,true,true,fulfilled,,,,,,,,,,,,JAKS,,,,,
#3772,paid,24/10/2023 17:25,fulfilled,02/11/2023 15:18,yes,CAD,,0,Standard,24/10/2023 17:25,1,Rieker - 69692-40- Gris - 37 / GRIS,69692.40 -0-0-0,true,true,fulfilled,Laval,QC,CA,Laval,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3772,,,,,,,,,,24/10/2023 17:25,1,Rieker - F5493-00- Noir - 42 / NOIR,F5493.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3771,paid,24/10/2023 14:04,fulfilled,28/10/2023 16:49,yes,CAD,,0,Standard,24/10/2023 14:04,1,Remonte - D8383-14- Bleu - 37 / BLEU,D8383.14 -0-0-0,true,true,fulfilled,Verdun,QC,CA,Verdun,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3770,refunded,24/10/2023 12:58,fulfilled,05/11/2023 13:22,yes,CAD,,0,Standard,24/10/2023 12:58,1,Rieker - 46356-14- Marine - 38 / MARINE,46356.14 -0-0-0,true,true,fulfilled,Sainte-Adele,QC,CA,Sainte-Adele,QC,CA,,,,PayPal Express Checkout,254.1,RIEKER,Low,web,,Quebec,Quebec
#3770,,,,,,,,,,24/10/2023 12:58,1,Rieker - 463H4-14- Bleu - 39 / BLEU,463H4.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3769,paid,24/10/2023 11:13,fulfilled,02/11/2023 13:09,yes,CAD,Bienvenue10,10,Standard,24/10/2023 11:13,1,Remonte - D0B71-01- Noir - 38 / NOIR,D0B71.01 -0-0-0,true,true,fulfilled,ANJOU,QC,CA,ANJOU,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3768,refunded,24/10/2023 08:31,fulfilled,04/11/2023 16:58,yes,CAD,,0,Standard,24/10/2023 08:31,1,Rieker - Z4230-54- Olive - 39 / OLIVE,Z4230.54 -0-0-0,true,true,fulfilled,Sainte-Mélanie,QC,CA,Sainte-Mélanie,QC,CA,,,,Shopify Payments,160.97,RIEKER,Low,web,,Quebec,Quebec
#3767,paid,23/10/2023 22:19,fulfilled,27/10/2023 17:16,yes,CAD,,0,Standard,23/10/2023 22:19,1,Remonte - D0U73-01- Noir - 38 / NOIR,D0U73.01 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3766,paid,23/10/2023 19:09,fulfilled,28/10/2023 14:15,yes,CAD,,0,Standard,23/10/2023 19:09,1,Rieker - 37460-00- Noir - 44 / NOIR,37460.00 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3765,paid,23/10/2023 18:47,fulfilled,26/10/2023 16:02,no,CAD,,0,Standard,23/10/2023 18:47,1,Remonte - D0T03-01- Noir - 38 / NOIR,D0T03.01 -0-0-0,true,true,fulfilled,laval,QC,CA,laval,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3764,paid,23/10/2023 18:19,fulfilled,27/10/2023 17:17,yes,CAD,,0,Standard,23/10/2023 18:19,1,Rieker - N4305-54- Olive - 37 / OLIVE,N4305.54 -0-0-0,true,true,fulfilled,Saint-Majorique,QC,CA,Saint-Majorique,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3763,paid,23/10/2023 17:36,fulfilled,27/10/2023 17:23,yes,CAD,,0,Standard,23/10/2023 17:36,1,Remonte - D8683-02- Noir - 38 / NOIR,D8683.02 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3762,refunded,23/10/2023 16:31,unfulfilled,,yes,CAD,,0,Standard,23/10/2023 16:31,1,Rieker - N32X8-00- Noir - 41 / NOIR,N32X8.00 -0-0-0,true,true,pending,La Tuque,QC,CA,La Tuque,QC,CA,,,,Shopify Payments,101.18,RIEKER,Low,web,,Quebec,Quebec
#3761,paid,23/10/2023 14:42,fulfilled,26/10/2023 15:40,yes,CAD,,0,Standard,23/10/2023 14:42,1,Rieker - 41657-00- Noir - 38 / NOIR,41657.00 -0-0-0,true,true,fulfilled,Bedford,QC,CA,Bedford,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3760,paid,23/10/2023 13:46,fulfilled,25/10/2023 16:09,yes,CAD,,0,Standard,23/10/2023 13:46,1,Remonte - R7637-03- Noir - 37 / NOIR,R7637.03 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal ,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3759,paid,23/10/2023 13:41,fulfilled,25/10/2023 13:34,yes,CAD,,0,Standard,23/10/2023 13:41,1,Rieker - L7132-00- Mais - 38 / MAIS,L7132.00 -0-0-0,true,true,fulfilled,Jonquiere,QC,CA,Jonquiere,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3758,refunded,23/10/2023 12:51,unfulfilled,,yes,CAD,,0,Standard,23/10/2023 12:51,1,Rieker - Z1442-14- Marine - 39 / MARINE,Z1442.14 -0-0-0,true,true,pending,Montréal,QC,CA,Montréal,QC,CA,,,,PayPal Express Checkout,138.26,RIEKER,Low,web,,Quebec,Quebec
#3757,paid,23/10/2023 12:20,fulfilled,25/10/2023 15:39,yes,CAD,,0,Standard 16.00 $ CAD (4 à 6 jours ouvrables),23/10/2023 12:20,1,Remonte - D0U71-01- Noir - 40 / NOIR,D0U71.01 -0-0-0,true,true,fulfilled,Pointe-Lebel,QC,CA,Pointe-Lebel,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3756,paid,23/10/2023 11:14,fulfilled,26/10/2023 11:05,yes,CAD,,0,Standard,23/10/2023 11:14,1,Remonte - R1402-07- Noir - 37 / NOIR,R1402.07 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Montréal,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3755,paid,23/10/2023 09:28,fulfilled,25/10/2023 16:14,yes,CAD,,0,Standard,23/10/2023 09:28,1,Remonte - D8683-02- Noir - 36 / NOIR,D8683.02 -0-0-0,true,true,fulfilled,Saint-Jean-sur-Richelieu,QC,CA,Saint-Jean-sur-Richelieu,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3754,paid,22/10/2023 18:29,fulfilled,24/10/2023 13:00,yes,CAD,,0,Standard,22/10/2023 18:29,1,Rieker - 15116-14- Bleu - 43 / BLEU,15116.14 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3753,paid,22/10/2023 17:25,fulfilled,24/10/2023 13:39,yes,CAD,,0,Standard,22/10/2023 17:25,1,Rieker - Z4245-00- Noir - 40 / NOIR,Z4245.00 -0-0-0,true,true,fulfilled,Saint-Joseph-de-Beauce,QC,CA,Saint-Joseph-de-Beauce,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3752,paid,22/10/2023 17:10,fulfilled,24/10/2023 12:35,yes,CAD,,0,Standard,22/10/2023 17:10,1,Rieker - Z8689-00- Noir - 40 / NOIR,Z8689.00 -0-0-0,true,true,fulfilled,Saint-Jean-sur-Richelieu,QC,CA,Saint-Jean-sur-Richelieu,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3751,paid,22/10/2023 17:04,fulfilled,24/10/2023 12:47,no,CAD,,0,Standard,22/10/2023 17:04,1,Remonte - D0B74-81- Blanc - 40 / BLANC,D0B74.81 -0-0-0,true,true,fulfilled,Saint-Jean-sur-Richelieu,QC,CA,Saint-Jean-sur-Richelieu,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3750,paid,22/10/2023 17:02,fulfilled,23/10/2023 11:45,yes,CAD,,0,Express,22/10/2023 17:02,1,Rieker - 21052-00- Noir - 42 / NOIR,21052.00 -0-0-0,true,true,fulfilled,Québec,QC,CA,Québec,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3749,paid,22/10/2023 15:40,fulfilled,24/10/2023 14:44,no,CAD,Bienvenue10,10,Standard,22/10/2023 15:40,1,Rieker - N42P6-14- Marine - 39 / MARINE,N42P6.14 -0-0-0,true,true,fulfilled,Sherbrooke,QC,CA,Sherbrooke,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3748,paid,22/10/2023 11:29,fulfilled,25/10/2023 16:19,yes,CAD,,0,Standard,22/10/2023 11:29,1,Rieker - N6352-60- Multi - 39 / MULTI,N6352.60 -0-0-0,true,true,fulfilled,Drummondville,QC,CA,Drummondville,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3747,paid,22/10/2023 10:28,fulfilled,24/10/2023 13:44,no,CAD,,0,Standard,22/10/2023 10:28,1,Remonte - R1402-94- Multi - 41 / MULTI,R1402.94 -0-0-0,true,true,fulfilled,Charette,QC,CA,Charette,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3747,,,,,,,,,,22/10/2023 10:28,1,Rieker - 608P9-90- Multi - 41 / MULTI,608P9.90 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3746,refunded,21/10/2023 21:48,unfulfilled,,yes,CAD,,0,Standard,21/10/2023 21:48,1,Rieker - Z7050-00- Noir - 38 / NOIR,Z7050.00 -0-0-0,true,true,pending,lachine,QC,CA,lachine,QC,CA,,,,PayPal Express Checkout,142.57,RIEKER,Low,web,,Quebec,Quebec
#3745,partially_refunded,21/10/2023 15:00,fulfilled,31/10/2023 14:30,yes,CAD,,0,Standard,21/10/2023 15:00,1,Rieker - M6261-00- Multi - 41 / MULTI,M6261.00 -0-0-0,true,true,fulfilled,Montreal,QC,CA,Montreal,QC,CA,,,,PayPal Express Checkout,55.77,RIEKER,Low,web,,Quebec,Quebec
#3745,,,,,,,,,,21/10/2023 15:00,1,Rieker - N32X8-00- Noir - 41 / NOIR,N32X8.00 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3745,,,,,,,,,,21/10/2023 15:00,1,Rieker - X8820-01- Gris - 42 / GRIS,X8820.01 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3745,,,,,,,,,,21/10/2023 15:00,1,Jak - JAK-142- Bordeaux - BORDEAUX,JAK.142 BORDEAU-0-0-0,true,true,pending,,,,,,,,,,,,JAKS,,,,,
#3744,paid,21/10/2023 13:59,fulfilled,24/10/2023 13:40,yes,CAD,,0,Standard,21/10/2023 13:59,1,Rieker - N3271-54- Olive - 36 / OLIVE,N3271.54 -0-0-0,true,true,fulfilled,Cowansville,QC,CA,Cowansville,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3743,paid,21/10/2023 13:35,fulfilled,27/10/2023 17:16,yes,CAD,,0,Standard,21/10/2023 13:35,1,Remonte - D0916-00- Noir - 38 / NOIR,D0916.00 -0-0-0,true,true,fulfilled,Saint-Blaise sur Richelieu,QC,CA,Saint-Blaise sur Richelieu,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3742,refunded,21/10/2023 11:01,fulfilled,25/10/2023 16:23,yes,CAD,,0,Standard,21/10/2023 11:01,1,Rieker - 51869-14- Bleu - 37 / BLEU,51869.14 -0-0-0,true,true,fulfilled,La Tuque,QC,CA,La Tuque,QC,CA,,,,PayPal Express Checkout,143.72,RIEKER,Low,web,,Quebec,Quebec
#3741,paid,21/10/2023 10:21,fulfilled,25/10/2023 15:47,yes,CAD,,0,Standard,21/10/2023 10:21,1,Rieker - 72010-15- Bleu - 42 / BLEU,72010.15 -0-0-0,true,true,fulfilled,Ste-Agathe-des-Monts,QC,CA,Ste-Agathe-des-Monts,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3740,paid,21/10/2023 07:18,fulfilled,25/10/2023 16:12,yes,CAD,,0,Standard,21/10/2023 07:18,1,Rieker - 25598-00- Noir - 45 / NOIR,25598.00 -0-0-0,true,true,fulfilled,Chambord,QC,CA,Chambord,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3739,partially_refunded,20/10/2023 19:12,fulfilled,24/10/2023 13:04,no,CAD,,0,Standard,20/10/2023 19:12,1,Rieker - V1955-33- Multi - 40 / MULTI,V1955.33 -0-0-0,true,true,fulfilled,Gatineau,QC,CA,Gatineau,QC,CA,,,,Shopify Payments,114.98,RIEKER,High,web,,Quebec,Quebec
#3739,,,,,,,,,,20/10/2023 19:12,1,Rieker - V1955-33- Multi - 41 / MULTI,V1955.33 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3739,,,,,,,,,,20/10/2023 19:12,1,Rieker - L5967-00- Noir - 42 / NOIR,L5967.00 -0-0-0,true,true,pending,,,,,,,,,,,,RIEKER,,,,,
#3738,paid,20/10/2023 18:58,fulfilled,23/10/2023 15:26,yes,CAD,,0,Standard,20/10/2023 18:58,1,Remonte - R8276-14- Bleu - 40 / BLEU,R8276.14 -0-0-0,true,true,fulfilled,saint joseph du lac,QC,CA,saint joseph du lac,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3737,paid,20/10/2023 16:33,fulfilled,24/10/2023 14:09,yes,CAD,,0,Standard,20/10/2023 16:33,1,Remonte - R1432-52- Olive - 37 / OLIVE,R1432.52 -0-0-0,true,true,fulfilled,Mascouche,QC,CA,Mascouche,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3737,,,,,,,,,,20/10/2023 16:33,1,Rieker - L7561-14- Multi - 37 / MULTI,L7561.14 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3736,paid,20/10/2023 15:24,fulfilled,23/10/2023 14:53,yes,CAD,,0,Standard,20/10/2023 15:24,1,Rieker - Y9105-14- Bleu - 38 / BLEU,Y9105.14 -0-0-0,true,true,fulfilled,Lac-Mégantic,QC,CA,Lac-Mégantic,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3735,paid,20/10/2023 12:20,fulfilled,25/10/2023 13:02,yes,CAD,,0,Standard,20/10/2023 12:20,1,Rieker - 53751-00- Noir - 37 / NOIR,53751.00 -0-0-0,true,true,fulfilled,Québec,QC,CA,Québec,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3734,paid,20/10/2023 12:07,fulfilled,24/10/2023 13:52,yes,CAD,,0,Standard,20/10/2023 12:07,1,Rieker - W0502-00- Noir - 38 / NOIR,W0502.00 -0-0-0,true,true,fulfilled,Saguenay,QC,CA,Saguenay,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3733,refunded,20/10/2023 10:39,unfulfilled,,yes,CAD,,0,Standard,20/10/2023 10:39,1,Remonte - D2401-91- Argent - 38 / ARGENT,D2401.91 -0-0-0,true,true,pending,LASALLE,QC,CA,LASALLE,QC,CA,,,,PayPal Express Checkout,148.32,RIEKER,Low,web,,Quebec,Quebec
#3732,paid,19/10/2023 21:28,fulfilled,23/10/2023 15:37,yes,CAD,,0,Standard,19/10/2023 21:28,1,Rieker - Z7582-00- Multi - 39 / MULTI,Z7582.00 -0-0-0,true,true,fulfilled,L'Ancienne-Lorette,QC,CA,L'Ancienne-Lorette,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3731,refunded,19/10/2023 20:48,fulfilled,28/10/2023 10:42,yes,CAD,,0,Pick up,19/10/2023 20:48,1,Remonte - R8373-35- Multi - 38 / MULTI,R8373.35 -0-0-0,true,true,fulfilled,Laval,QC,CA,,,,,,,Shopify Payments,112.11,RIEKER,Low,web,,Quebec,
#3730,paid,19/10/2023 18:04,fulfilled,04/11/2023 16:57,yes,CAD,,0,Pick up,19/10/2023 18:04,1,Remonte - R1402-94- Multi - 38 / MULTI,R1402.94 -0-0-0,true,true,fulfilled,MONTREAL,QC,CA,,,,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,
#3729,paid,19/10/2023 16:38,fulfilled,02/11/2023 12:49,yes,CAD,,0,Standard,19/10/2023 16:38,1,Rieker - Z6743-45- Gris - 42 / GRIS,Z6743.45 -0-0-0,true,true,fulfilled,Clermont,QC,CA,Clermont,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3729,,,,,,,,,,19/10/2023 16:38,1,Remonte - R1473-35- Bordeaux - 42 / BORDEAUX,R1473.35 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3728,paid,19/10/2023 14:37,fulfilled,24/10/2023 14:19,yes,CAD,,0,Standard,19/10/2023 14:37,1,Rieker - N59L1-90- Multi - 39 / MULTI,N59L1.90 -0-0-0,true,true,fulfilled,Montréal,QC,CA,Ottawa,ON,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Ontario
#3727,paid,19/10/2023 10:40,fulfilled,22/10/2023 15:30,yes,CAD,,0,Standard,19/10/2023 10:40,1,Rieker - 73512-30- Violet - 39 / VIOLET,73512.30 -0-0-0,true,true,fulfilled,Joliette,QC,CA,Joliette,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3726,refunded,18/10/2023 18:38,unfulfilled,,yes,CAD,,0,Standard,18/10/2023 18:38,1,Rieker - 49264-00- Noir - 39 / NOIR,49264.00 -0-0-0,true,true,pending,ste-thecle,QC,CA,ste-thecle,QC,CA,,,,Shopify Payments,137.97,RIEKER,Low,web,,Quebec,Quebec
#3725,partially_refunded,18/10/2023 15:50,fulfilled,22/10/2023 15:31,yes,CAD,,0,Standard,18/10/2023 15:50,1,Rieker - 72010-90- Multi - 36 / MULTI,72010.90 -0-0-0,true,true,fulfilled,Longueuil,QC,CA,Longueuil,QC,CA,,,,Shopify Payments,57.95,RIEKER,Low,web,,Quebec,Quebec
#3725,,,,,,,,,,18/10/2023 15:50,1,Rieker - 72010-15- Bleu - 36 / BLEU,72010.15 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3724,paid,18/10/2023 15:28,fulfilled,23/10/2023 13:49,yes,CAD,,0,Standard,18/10/2023 15:28,1,Rieker - 11927-14- Bleu - 44 / BLEU,11927.14 -0-0-0,true,true,fulfilled,st-jerome,QC,CA,st-jerome,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3723,paid,18/10/2023 15:17,fulfilled,23/10/2023 13:28,yes,CAD,,0,Standard,18/10/2023 15:17,1,Rieker - L32B5-42- Bleu - 36 / BLEU,L32B5.42 -0-0-0,true,true,fulfilled,Sainte-Anne-des-Monts,QC,CA,Sainte-Anne-des-Monts,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3723,,,,,,,,,,18/10/2023 15:17,1,Remonte - R3510-03- Noir - 36 / NOIR,R3510.03 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
#3722,paid,18/10/2023 14:11,fulfilled,23/10/2023 14:25,yes,CAD,,0,Standard,18/10/2023 14:11,1,Remonte - R1402-22- Brun - 38 / BRUN,R1402.22 -0-0-0,true,true,fulfilled,Kingsey Falls,QC,CA,Kingsey Falls,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3721,paid,18/10/2023 12:34,fulfilled,21/10/2023 16:51,yes,CAD,,0,Standard,18/10/2023 12:34,1,Rieker - Z1442-14- Marine - 39 / MARINE,Z1442.14 -0-0-0,true,true,fulfilled,saint-gabriel de valcartier,QC,CA,saint-gabriel de valcartier,QC,CA,,,,PayPal Express Checkout,0,RIEKER,Low,web,,Quebec,Quebec
#3720,paid,18/10/2023 11:14,fulfilled,23/10/2023 13:11,yes,CAD,,0,Standard,18/10/2023 11:13,1,Remonte - R3403-60- Multi - 39 / MULTI,R3403.60 -0-0-0,true,true,fulfilled,Saint-Chrysostome,QC,CA,Saint-Chrysostome,QC,CA,"En cas d'absence, svp laisser le colis près de la porte de côté.  Merci",,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3719,paid,18/10/2023 08:35,fulfilled,21/10/2023 10:51,no,CAD,,0,Standard,18/10/2023 08:35,1,Rieker - 49264-00- Noir - 39 / NOIR,49264.00 -0-0-0,true,true,fulfilled,Terrebonne,QC,CA,Terrebonne,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3718,paid,17/10/2023 22:47,fulfilled,02/11/2023 13:44,yes,CAD,,0,Standard,17/10/2023 22:47,1,Rieker - 07600-14- Marine - 44 / MARINE,07600.14 -0-0-0,true,true,fulfilled,Bois-des-Filion,QC,CA,Bois-des-Filion,QC,CA,,,,Shopify Payments,0,RIEKER,Low,web,,Quebec,Quebec
#3718,,,,,,,,,,17/10/2023 22:47,1,Rieker - 38425-25- Brun - 44 / BRUN,38425.25 -0-0-0,true,true,fulfilled,,,,,,,,,,,,RIEKER,,,,,
